date	all	school_shooting	mass_shooting	mass_murder	shooting
2013-10-31	47541489.0	533.0	242.0	162.0	60788.0
2013-11-01	47793295.0	738.0	766.0	185.0	78845.0
2013-11-02	49689782.0	484.0	350.0	141.0	68906.0
2013-11-03	52036381.0	549.0	285.0	175.0	69872.0
2013-11-04	50789504.0	684.0	851.0	280.0	74597.0
2013-11-05	50008760.0	685.0	419.0	165.0	66351.0
2013-11-06	49850014.0	559.0	527.0	118.0	64635.0
2013-11-07	48099650.0	535.0	384.0	156.0	62934.0
2013-11-08	47803870.0	522.0	388.0	124.0	62632.0
2013-11-09	51480645.0	454.0	314.0	124.0	64166.0
2013-11-10	57070436.0	642.0	438.0	145.0	67110.0
2013-11-11	50255592.0	520.0	351.0	112.0	67009.0
2013-11-12	49357000.0	535.0	319.0	152.0	68674.0
2013-11-13	48888872.0	1966.0	303.0	122.0	66911.0
2013-11-14	48276557.0	711.0	225.0	118.0	61847.0
2013-11-15	47975931.0	483.0	199.0	99.0	60167.0
2013-11-16	50646972.0	445.0	195.0	117.0	65804.0
2013-11-17	53361651.0	451.0	249.0	131.0	68965.0
2013-11-18	50986274.0	505.0	196.0	139.0	70003.0
2013-11-19	50960251.0	682.0	255.0	335.0	60965.0
2013-11-20	47333851.0	516.0	254.0	169.0	58886.0
2013-11-21	49222974.0	472.0	262.0	158.0	61748.0
2013-11-22	48889354.0	556.0	242.0	120.0	62418.0
2013-11-23	53945855.0	417.0	216.0	153.0	65715.0
2013-11-24	54840995.0	492.0	277.0	132.0	66897.0
2013-11-25	50989264.0	939.0	265.0	186.0	63842.0
2013-11-26	50160169.0	620.0	215.0	145.0	62941.0
2013-11-27	50991456.0	466.0	190.0	184.0	65058.0
2013-11-28	49692114.0	404.0	178.0	142.0	60040.0
2013-11-29	47983978.0	351.0	191.0	110.0	59642.0
2013-11-30	52215195.0	428.0	206.0	110.0	65893.0
2013-12-01	54373862.0	476.0	203.0	112.0	66182.0
2013-12-02	50795134.0	498.0	213.0	95.0	63858.0
2013-12-03	50415238.0	490.0	242.0	99.0	62487.0
2013-12-04	51551961.0	1247.0	388.0	95.0	66992.0
2013-12-05	51168881.0	555.0	248.0	101.0	60736.0
2013-12-06	49210586.0	532.0	219.0	204.0	59908.0
2013-12-07	50594509.0	432.0	231.0	110.0	63592.0
2013-12-08	53148323.0	607.0	225.0	174.0	68541.0
2013-12-09	50570893.0	517.0	307.0	293.0	63212.0
2013-12-10	51445211.0	593.0	199.0	188.0	63744.0
2013-12-11	49197489.0	429.0	280.0	109.0	61825.0
2013-12-12	46436589.0	512.0	268.0	194.0	59816.0
2013-12-13	44828662.0	13281.0	471.0	164.0	74093.0
2013-12-14	46975778.0	3927.0	674.0	123.0	70126.0
2013-12-15	53525226.0	2052.0	310.0	141.0	66750.0
2013-12-16	53363858.0	1849.0	305.0	132.0	62847.0
2013-12-17	51045412.0	1023.0	282.0	135.0	63459.0
2013-12-18	50531114.0	671.0	240.0	116.0	62879.0
2013-12-19	49826770.0	818.0	224.0	128.0	62314.0
2013-12-20	49016264.0	886.0	191.0	116.0	60929.0
2013-12-21	48328851.0	1881.0	208.0	114.0	65043.0
2013-12-22	50668548.0	1106.0	215.0	137.0	66055.0
2013-12-23	53092684.0	611.0	274.0	116.0	70305.0
2013-12-24	52518571.0	468.0	254.0	131.0	66230.0
2013-12-25	49995788.0	380.0	232.0	121.0	61086.0
2013-12-26	50059511.0	446.0	239.0	190.0	66565.0
2013-12-27	51838925.0	735.0	341.0	124.0	77282.0
2013-12-28	50073435.0	567.0	235.0	99.0	71771.0
2013-12-29	53872123.0	470.0	221.0	128.0	70447.0
2013-12-30	54799757.0	612.0	276.0	141.0	74474.0
2013-12-31	59405271.0	598.0	325.0	147.0	95216.0
2014-01-01	51394792.0	741.0	223.0	136.0	70972.0
2014-01-02	52648521.0	638.0	331.0	143.0	72120.0
2014-01-03	52581188.0	585.0	248.0	222.0	67273.0
2014-01-04	52090590.0	608.0	220.0	131.0	67433.0
2014-01-05	52555777.0	797.0	220.0	131.0	69844.0
2014-01-06	52124503.0	765.0	246.0	152.0	65847.0
2014-01-07	51338610.0	630.0	222.0	198.0	64696.0
2014-01-08	49798860.0	629.0	261.0	189.0	61654.0
2014-01-09	48742106.0	617.0	191.0	192.0	58348.0
2014-01-10	48512240.0	591.0	200.0	153.0	57210.0
2014-01-11	50791306.0	505.0	201.0	329.0	64029.0
2014-01-12	53303640.0	532.0	182.0	224.0	65256.0
2014-01-13	52479224.0	552.0	274.0	226.0	65387.0
2014-01-14	48513516.0	5324.0	313.0	214.0	60917.0
2014-01-15	47593481.0	1708.0	289.0	175.0	46422.0
2014-01-16	47879452.0	1028.0	289.0	265.0	55333.0
2014-01-17	47255862.0	1853.0	241.0	205.0	56968.0
2014-01-18	49757289.0	1192.0	375.0	399.0	62050.0
2014-01-19	52689052.0	702.0	179.0	266.0	62451.0
2014-01-20	50167501.0	752.0	240.0	227.0	59597.0
2014-01-21	50321221.0	2238.0	307.0	225.0	66619.0
2014-01-22	50096331.0	2234.0	287.0	179.0	64737.0
2014-01-23	49076656.0	1132.0	174.0	200.0	58225.0
2014-01-24	48087999.0	1746.0	205.0	153.0	57773.0
2014-01-25	50020668.0	1314.0	768.0	187.0	75498.0
2014-01-26	54946668.0	805.0	354.0	314.0	66488.0
2014-01-27	50208251.0	880.0	257.0	229.0	58495.0
2014-01-28	51182587.0	1743.0	252.0	166.0	60803.0
2014-01-29	51940170.0	994.0	237.0	171.0	60663.0
2014-01-30	50421646.0	709.0	210.0	219.0	57503.0
2014-01-31	50411940.0	645.0	229.0	173.0	56780.0
2014-02-01	52450176.0	614.0	356.0	197.0	61521.0
2014-02-02	57433800.0	680.0	313.0	150.0	63871.0
2014-02-03	51974506.0	1232.0	191.0	163.0	58963.0
2014-02-04	50551530.0	693.0	286.0	223.0	59361.0
2014-02-05	51804036.0	611.0	277.0	137.0	59598.0
2014-02-06	50667437.0	590.0	236.0	241.0	58799.0
2014-02-07	50143239.0	557.0	220.0	126.0	64017.0
2014-02-08	50831266.0	514.0	260.0	141.0	67514.0
2014-02-09	51522253.0	537.0	210.0	241.0	64629.0
2014-02-10	49383226.0	712.0	229.0	138.0	62292.0
2014-02-11	48927163.0	686.0	235.0	106.0	61683.0
2014-02-12	51575795.0	702.0	223.0	147.0	62841.0
2014-02-13	54712069.0	726.0	203.0	171.0	65654.0
2014-02-14	54695537.0	675.0	164.0	310.0	67167.0
2014-02-15	58325803.0	586.0	261.0	213.0	72924.0
2014-02-16	59165458.0	563.0	190.0	234.0	66631.0
2014-02-17	57642011.0	726.0	189.0	222.0	67041.0
2014-02-18	59560363.0	981.0	222.0	204.0	70935.0
2014-02-19	57744387.0	816.0	238.0	179.0	62540.0
2014-02-20	55853818.0	830.0	186.0	153.0	62382.0
2014-02-21	50730411.0	649.0	320.0	151.0	58831.0
2014-02-22	52679292.0	477.0	172.0	136.0	61857.0
2014-02-23	53227476.0	633.0	182.0	176.0	64185.0
2014-02-24	52152972.0	605.0	212.0	870.0	61224.0
2014-02-25	51047355.0	662.0	203.0	258.0	62709.0
2014-02-26	51511626.0	608.0	194.0	221.0	57632.0
2014-02-27	49988420.0	736.0	171.0	191.0	60451.0
2014-02-28	50002059.0	577.0	180.0	162.0	59202.0
2014-03-01	51082131.0	477.0	160.0	138.0	62705.0
2014-03-02	54697281.0	636.0	166.0	234.0	63547.0
2014-03-03	51171380.0	627.0	156.0	207.0	60104.0
2014-03-04	51180015.0	604.0	188.0	108.0	59284.0
2014-03-05	52706346.0	554.0	348.0	151.0	61274.0
2014-03-06	50207431.0	634.0	324.0	168.0	60880.0
2014-03-07	49678493.0	599.0	219.0	154.0	66144.0
2014-03-08	52194195.0	584.0	195.0	107.0	89635.0
2014-03-09	51760194.0	538.0	178.0	194.0	74581.0
2014-03-10	51375429.0	574.0	182.0	144.0	74767.0
2014-03-11	50252641.0	933.0	224.0	241.0	140380.0
2014-03-12	53170286.0	741.0	233.0	189.0	97655.0
2014-03-13	51904665.0	591.0	193.0	177.0	69664.0
2014-03-14	50182798.0	554.0	210.0	165.0	61057.0
2014-03-15	51891314.0	500.0	167.0	184.0	61764.0
2014-03-16	55307005.0	580.0	165.0	215.0	66887.0
2014-03-17	54473679.0	511.0	171.0	219.0	63224.0
2014-03-18	54176342.0	477.0	219.0	181.0	63391.0
2014-03-19	53669197.0	541.0	250.0	152.0	66477.0
2014-03-20	52944428.0	627.0	239.0	186.0	66980.0
2014-03-21	51092997.0	590.0	225.0	194.0	65059.0
2014-03-22	51846790.0	482.0	171.0	102.0	65927.0
2014-03-23	54613831.0	571.0	178.0	136.0	67584.0
2014-03-24	52035689.0	535.0	175.0	233.0	70944.0
2014-03-25	52771611.0	496.0	294.0	154.0	68705.0
2014-03-26	52882092.0	565.0	308.0	230.0	68612.0
2014-03-27	52895520.0	544.0	185.0	136.0	66041.0
2014-03-28	52094136.0	542.0	172.0	145.0	67263.0
2014-03-29	54011328.0	549.0	352.0	177.0	66214.0
2014-03-30	57027392.0	593.0	211.0	187.0	68828.0
2014-03-31	55327832.0	704.0	284.0	137.0	71167.0
2014-04-01	54723438.0	571.0	162.0	124.0	62566.0
2014-04-02	53735192.0	796.0	913.0	165.0	81931.0
2014-04-03	53372363.0	645.0	931.0	360.0	74503.0
2014-04-04	52685232.0	497.0	598.0	127.0	68414.0
2014-04-05	53346902.0	450.0	200.0	159.0	65922.0
2014-04-06	56523455.0	434.0	293.0	139.0	68183.0
2014-04-07	54085676.0	579.0	273.0	134.0	62299.0
2014-04-08	54097520.0	501.0	276.0	152.0	61112.0
2014-04-09	52065626.0	929.0	292.0	158.0	60615.0
2014-04-10	50816382.0	719.0	216.0	154.0	56824.0
2014-04-11	50329204.0	467.0	219.0	124.0	54433.0
2014-04-12	51170249.0	363.0	156.0	125.0	59000.0
2014-04-13	53977505.0	511.0	285.0	175.0	67056.0
2014-04-14	50834189.0	499.0	209.0	126.0	60973.0
2014-04-15	52526636.0	502.0	180.0	434.0	59590.0
2014-04-16	51693790.0	588.0	289.0	302.0	56884.0
2014-04-17	51119006.0	421.0	214.0	175.0	57253.0
2014-04-18	51779427.0	376.0	178.0	254.0	55480.0
2014-04-19	51853759.0	375.0	143.0	177.0	58102.0
2014-04-20	53147424.0	2091.0	157.0	193.0	63150.0
2014-04-21	52602444.0	654.0	149.0	173.0	59574.0
2014-04-22	52270541.0	484.0	245.0	222.0	58809.0
2014-04-23	52224425.0	460.0	181.0	118.0	57432.0
2014-04-24	50567646.0	515.0	206.0	127.0	58832.0
2014-04-25	50210657.0	384.0	283.0	196.0	58400.0
2014-04-26	50174801.0	396.0	223.0	120.0	59129.0
2014-04-28	51728124.0	581.0	223.0	172.0	63472.0
2014-04-29	53176068.0	529.0	437.0	255.0	68278.0
2014-04-30	52872000.0	552.0	244.0	115.0	62478.0
2014-05-01	51668412.0	544.0	225.0	232.0	59665.0
2014-05-02	50004306.0	474.0	195.0	148.0	58606.0
2014-05-03	49824824.0	330.0	193.0	180.0	60186.0
2014-05-04	53213307.0	513.0	208.0	152.0	64160.0
2014-05-05	52833245.0	556.0	201.0	220.0	66160.0
2014-05-06	51873711.0	518.0	176.0	97.0	64277.0
2014-05-07	51441789.0	469.0	190.0	126.0	61710.0
2014-05-08	51649969.0	460.0	222.0	193.0	58780.0
2014-05-09	49120649.0	498.0	185.0	133.0	57165.0
2014-05-10	51709372.0	496.0	191.0	191.0	62831.0
2014-05-11	53150917.0	389.0	185.0	509.0	65851.0
2014-05-12	51672937.0	655.0	182.0	153.0	62775.0
2014-05-13	49860285.0	649.0	193.0	119.0	61310.0
2014-05-14	50384688.0	631.0	233.0	127.0	61156.0
2014-05-15	50918359.0	455.0	187.0	120.0	60209.0
2014-05-16	49168071.0	481.0	166.0	220.0	58313.0
2014-05-17	51024911.0	381.0	231.0	130.0	68792.0
2014-05-18	53623942.0	436.0	324.0	166.0	72981.0
2014-05-19	50246003.0	480.0	308.0	90.0	68996.0
2014-05-20	50486975.0	517.0	260.0	114.0	72362.0
2014-05-21	50741546.0	517.0	237.0	147.0	71289.0
2014-05-22	50518024.0	470.0	238.0	120.0	70345.0
2014-05-23	50295916.0	375.0	230.0	141.0	66512.0
2014-05-24	52569177.0	607.0	3315.0	1080.0	86811.0
2014-05-25	53088922.0	601.0	1646.0	1417.0	87371.0
2014-05-26	51882980.0	1237.0	1059.0	793.0	77226.0
2014-05-27	52301652.0	1002.0	1126.0	753.0	73781.0
2014-05-28	52573061.0	1007.0	818.0	541.0	71284.0
2014-05-29	51629258.0	673.0	635.0	450.0	67953.0
2014-05-30	50534871.0	650.0	459.0	268.0	66531.0
2014-05-31	50386086.0	461.0	389.0	218.0	70240.0
2014-06-01	52042325.0	563.0	446.0	241.0	76688.0
2014-06-02	51575167.0	586.0	522.0	194.0	74799.0
2014-06-03	51433666.0	482.0	476.0	213.0	62745.0
2014-06-04	52755707.0	570.0	430.0	261.0	68182.0
2014-06-05	52296216.0	1367.0	975.0	154.0	83965.0
2014-06-06	50554109.0	936.0	869.0	126.0	72444.0
2014-06-07	49972143.0	637.0	396.0	126.0	61634.0
2014-06-08	52745952.0	788.0	574.0	163.0	66349.0
2014-06-09	52875220.0	1200.0	605.0	206.0	63652.0
2014-06-10	52937235.0	17280.0	1512.0	235.0	92421.0
2014-06-11	53184926.0	6951.0	739.0	127.0	66412.0
2014-06-12	55584527.0	2673.0	550.0	131.0	61199.0
2014-06-13	53435552.0	1542.0	440.0	180.0	56649.0
2014-06-14	53028999.0	1107.0	415.0	147.0	61848.0
2014-06-15	54359108.0	1106.0	321.0	185.0	60945.0
2014-06-16	53690536.0	1268.0	317.0	162.0	59213.0
2014-06-17	52766962.0	797.0	304.0	182.0	57787.0
2014-06-18	53816420.0	1477.0	274.0	195.0	55582.0
2014-06-19	53937265.0	2735.0	246.0	151.0	61157.0
2014-06-20	51692615.0	2294.0	243.0	140.0	56402.0
2014-06-21	50715912.0	1397.0	201.0	103.0	56521.0
2014-06-22	52935614.0	1714.0	247.0	109.0	59678.0
2014-06-23	53240742.0	1214.0	237.0	113.0	57615.0
2014-06-24	53976317.0	988.0	357.0	133.0	59408.0
2014-06-25	53106520.0	709.0	240.0	118.0	53674.0
2014-06-26	53472126.0	894.0	262.0	178.0	57084.0
2014-06-27	50722079.0	685.0	214.0	229.0	57220.0
2014-06-28	53382930.0	676.0	209.0	144.0	56919.0
2014-06-29	56747053.0	618.0	282.0	108.0	60049.0
2014-06-30	54408369.0	600.0	244.0	153.0	55803.0
2014-07-01	55865561.0	731.0	221.0	121.0	53276.0
2014-07-02	52845063.0	1158.0	288.0	199.0	55748.0
2014-07-03	52075092.0	820.0	233.0	246.0	53101.0
2014-07-04	54606528.0	719.0	160.0	139.0	55311.0
2014-07-05	52190296.0	529.0	216.0	156.0	55695.0
2014-07-06	53393307.0	744.0	178.0	148.0	57433.0
2014-07-07	54365932.0	725.0	274.0	147.0	57866.0
2014-07-08	61601053.0	635.0	221.0	256.0	63437.0
2014-07-09	57221199.0	571.0	687.0	307.0	61469.0
2014-07-10	54545666.0	595.0	485.0	552.0	60637.0
2014-07-11	54532725.0	662.0	272.0	537.0	60362.0
2014-07-12	53489723.0	491.0	253.0	375.0	58691.0
2014-07-13	59443668.0	629.0	227.0	196.0	60949.0
2014-07-14	54608952.0	497.0	199.0	238.0	57776.0
2014-07-15	53718379.0	596.0	227.0	190.0	57220.0
2014-07-16	54138242.0	399.0	195.0	187.0	54299.0
2014-07-17	54052672.0	470.0	286.0	651.0	59960.0
2014-07-18	52741016.0	657.0	239.0	363.0	55255.0
2014-07-19	51797165.0	562.0	156.0	349.0	53955.0
2014-07-20	54592720.0	567.0	216.0	467.0	57979.0
2014-07-21	56375906.0	655.0	252.0	236.0	61602.0
2014-07-22	58897407.0	709.0	253.0	242.0	60128.0
2014-07-23	58585415.0	595.0	193.0	222.0	61087.0
2014-07-24	57610721.0	833.0	189.0	317.0	63421.0
2014-07-25	55555646.0	671.0	196.0	281.0	62438.0
2014-07-26	54173304.0	680.0	163.0	329.0	59459.0
2014-07-27	55648111.0	899.0	179.0	435.0	56721.0
2014-07-28	54414037.0	543.0	209.0	208.0	57857.0
2014-07-29	55069467.0	747.0	216.0	245.0	58094.0
2014-07-30	56078626.0	717.0	276.0	357.0	57942.0
2014-07-31	55890521.0	528.0	209.0	270.0	56865.0
2014-08-01	54678345.0	465.0	188.0	305.0	55567.0
2014-08-02	52853829.0	440.0	158.0	239.0	53731.0
2014-08-03	53611124.0	543.0	149.0	312.0	54124.0
2014-08-04	55862436.0	616.0	165.0	241.0	55425.0
2014-08-05	55982462.0	523.0	218.0	237.0	56411.0
2014-08-06	55205760.0	698.0	287.0	167.0	55940.0
2014-08-07	55430974.0	646.0	254.0	176.0	56053.0
2014-08-08	55364619.0	688.0	188.0	174.0	54012.0
2014-08-09	54362927.0	640.0	170.0	287.0	55959.0
2014-08-10	58228240.0	713.0	223.0	274.0	62134.0
2014-08-11	56744131.0	855.0	299.0	225.0	64836.0
2014-08-12	55076458.0	606.0	381.0	179.0	68273.0
2014-08-13	55134867.0	657.0	296.0	220.0	68702.0
2014-08-14	55696926.0	711.0	332.0	395.0	79484.0
2014-08-15	55106457.0	646.0	348.0	218.0	71730.0
2014-08-16	52487551.0	483.0	214.0	195.0	63588.0
2014-08-17	53992998.0	601.0	265.0	303.0	61159.0
2014-08-18	54023193.0	849.0	439.0	224.0	69116.0
2014-08-19	54346590.0	1297.0	467.0	215.0	71393.0
2014-08-20	53659146.0	952.0	352.0	207.0	64826.0
2014-08-21	53891651.0	902.0	234.0	211.0	61577.0
2014-08-22	54164605.0	517.0	228.0	218.0	56019.0
2014-08-23	54948898.0	421.0	203.0	247.0	51638.0
2014-08-24	60615751.0	693.0	204.0	191.0	56531.0
2014-08-25	54078665.0	679.0	198.0	166.0	54744.0
2014-08-26	53681987.0	405.0	248.0	162.0	55384.0
2014-08-27	52603394.0	566.0	279.0	126.0	56485.0
2014-08-28	52769132.0	602.0	218.0	132.0	52043.0
2014-08-29	52311366.0	424.0	199.0	134.0	50792.0
2014-08-30	53561125.0	447.0	245.0	152.0	50966.0
2014-08-31	54632956.0	437.0	216.0	97.0	50954.0
2014-09-01	54722542.0	646.0	174.0	151.0	48465.0
2014-09-02	51471604.0	573.0	137.0	168.0	46785.0
2014-09-03	50924745.0	689.0	149.0	181.0	47682.0
2014-09-04	49617820.0	524.0	163.0	142.0	48183.0
2014-09-05	48603806.0	455.0	137.0	114.0	52218.0
2014-09-06	49782476.0	511.0	128.0	176.0	49330.0
2014-09-07	52350572.0	538.0	148.0	164.0	53099.0
2014-09-08	50115467.0	517.0	185.0	138.0	51624.0
2014-09-09	50826262.0	502.0	196.0	114.0	53383.0
2014-09-10	50583773.0	396.0	159.0	179.0	52599.0
2014-09-11	50645610.0	778.0	180.0	203.0	54559.0
2014-09-12	49281962.0	964.0	137.0	161.0	51471.0
2014-09-13	51350369.0	488.0	185.0	128.0	48499.0
2014-09-14	54639080.0	515.0	158.0	143.0	52036.0
2014-09-15	51153607.0	648.0	159.0	176.0	55509.0
2014-09-16	51385327.0	580.0	198.0	241.0	54298.0
2014-09-17	50082191.0	567.0	188.0	217.0	50741.0
2014-09-18	49373315.0	496.0	859.0	204.0	52248.0
2014-09-19	49158927.0	505.0	273.0	418.0	52250.0
2014-09-20	50828584.0	432.0	146.0	204.0	50343.0
2014-09-21	53802820.0	466.0	188.0	182.0	51735.0
2014-09-22	50496046.0	530.0	152.0	209.0	50051.0
2014-09-23	53015031.0	572.0	259.0	220.0	53912.0
2014-09-24	52771361.0	654.0	644.0	147.0	54752.0
2014-09-25	50969330.0	458.0	667.0	145.0	51735.0
2014-09-26	49495810.0	468.0	217.0	136.0	49656.0
2014-09-27	51680316.0	414.0	216.0	143.0	50304.0
2014-09-28	54742188.0	507.0	235.0	204.0	54458.0
2014-09-29	51895410.0	643.0	169.0	202.0	51578.0
2014-09-30	52422659.0	2155.0	180.0	197.0	54154.0
2014-10-01	52545984.0	770.0	172.0	181.0	53524.0
2014-10-02	50611898.0	541.0	244.0	171.0	52143.0
2014-10-03	49850409.0	440.0	212.0	171.0	49280.0
2014-10-04	52207503.0	300.0	143.0	134.0	49051.0
2014-10-05	58382596.0	402.0	191.0	150.0	55407.0
2014-10-06	53243670.0	883.0	214.0	161.0	53536.0
2014-10-07	54378096.0	575.0	203.0	155.0	51280.0
2014-10-08	60429980.0	495.0	223.0	188.0	49298.0
2014-10-09	46902558.0	1098.0	469.0	210.0	59450.0
2014-10-10	32392831.0	280.0	202.0	97.0	33524.0
2014-10-11	51099879.0	331.0	317.0	142.0	53227.0
2014-10-12	54654061.0	697.0	232.0	240.0	53941.0
2014-10-13	54757872.0	673.0	253.0	373.0	58167.0
2014-10-14	54080515.0	1151.0	395.0	270.0	55220.0
2014-10-15	53451263.0	1466.0	701.0	285.0	53385.0
2014-10-16	50858154.0	960.0	453.0	229.0	51261.0
2014-10-17	48951549.0	418.0	234.0	306.0	49391.0
2014-10-18	51138277.0	511.0	226.0	228.0	52931.0
2014-10-19	53320638.0	394.0	205.0	160.0	54243.0
2014-10-20	51231327.0	662.0	193.0	162.0	53184.0
2014-10-21	51829985.0	477.0	261.0	135.0	54183.0
2014-10-22	53526770.0	1423.0	1201.0	127.0	96900.0
2014-10-23	51175769.0	748.0	520.0	150.0	67170.0
2014-10-24	50699397.0	14157.0	755.0	181.0	82151.0
2014-10-25	51073546.0	3877.0	520.0	222.0	56322.0
2014-10-26	55057546.0	1964.0	316.0	246.0	55304.0
2014-10-27	52818733.0	3343.0	317.0	227.0	57472.0
2014-10-28	52878285.0	1188.0	270.0	184.0	58749.0
2014-10-29	52112433.0	878.0	270.0	186.0	55483.0
