,Latitude,Longitude,Population
2923098,34.0516667,-117.9675,24134.0
2923099,38.580555600000004,-121.52916670000002,41446.0
2923112,34.1458333,-118.8047222,8663.0
2923115,33.7591667,-118.00583329999999,89868.0
2923116,33.9413889,-118.30138889999999,32377.0
2923157,33.9791667,-118.03194440000001,85778.0
2923171,33.5988889,-117.27916670000002,16442.0
2923188,33.9169444,-118.25416670000001,35321.0
2923203,38.5472222,-122.81527779999999,25262.0
2923229,38.678611100000005,-121.7722222,51731.0
2923269,33.888611100000006,-117.81222220000001,64778.0
2923281,39.140555600000006,-121.61583329999999,52432.0
2923283,34.0336111,-117.04222220000001,50392.0
2923286,34.1141667,-116.4313889,19344.0
2923313,37.46944439999999,-105.86944440000002,8771.0
2923344,39.7472222,-105.1622222,7533.0
2923359,39.8027778,-105.08694440000001,101732.0
2923369,39.7294444,-104.83138890000001,299780.0
2923425,39.0130556,-104.7002778,16096.0
2923445,40.015,-105.27,91521.0
2923463,39.9852778,-104.82,29328.0
2923472,39.92055560000001,-105.0861111,44692.0
2923510,38.4,-105.21666670000002,15972.0
2923528,39.3722222,-104.8555556,38814.0
2923529,39.5847222,-104.90055559999999,25271.0
2923540,39.5791667,-104.8763889,96930.0
2923561,38.858611100000005,-104.6983333,16981.0
2923567,39.091944399999996,-108.44833329999999,19435.0
2923583,38.8338889,-104.8208333,373072.0
2923584,39.5877778,-105.06888889999999,23353.0
2923589,39.8083333,-104.93333329999999,30707.0
2923602,37.3488889,-108.5852778,8285.0
2923609,40.5152778,-107.54583329999998,9391.0
2923644,39.7391667,-104.98416670000002,555981.0
2923675,37.2752778,-107.87944440000001,15022.0
2923725,39.6477778,-104.9872222,32860.0
2923727,40.050277799999996,-105.04944440000001,10403.0
2923734,40.376388899999995,-104.6916667,19623.0
2923748,39.851388899999996,-104.99805559999999,11551.0
2923765,38.7375,-104.7883333,10645.0
2923766,40.5852778,-105.08388889999999,129252.0
2923770,40.2502778,-103.7994444,10969.0
2923773,38.6822222,-104.7002778,15925.0
2923831,39.5505556,-107.3241667,8540.0
2923835,39.7555556,-105.22055559999998,17887.0
2923849,39.063888899999995,-108.55,45938.0
2923858,40.423333299999996,-104.70861109999998,86875.0
2923867,39.6172222,-104.9502778,13338.0
2923927,39.5538889,-104.9688889,101565.0
2924011,39.5758333,-105.11166670000001,33365.0
2924056,39.9936111,-105.0891667,23716.0
2924062,39.7047222,-105.08083329999998,140772.0
2924063,38.0872222,-102.6202778,8514.0
2924102,39.6133333,-105.0161111,40947.0
2924118,40.1672222,-105.1013889,83291.0
2924122,39.9777778,-105.13138889999999,17965.0
2924124,40.3977778,-105.07444440000002,59618.0
2924214,38.478333299999996,-107.87555559999998,15138.0
2924266,39.8855556,-104.98666670000001,32656.0
2924326,39.5186111,-104.7608333,41059.0
2924398,38.2544444,-104.60861109999999,104293.0
2924420,39.078888899999995,-108.635,7877.0
2924528,39.8377778,-105.00083329999998,17556.0
2924563,39.5872222,-104.95222220000001,42268.0
2924582,40.485,-106.8311111,9349.0
2924585,40.625555600000006,-103.2072222,12682.0
2924615,39.9527778,-105.16805559999999,11186.0
2924633,39.868055600000005,-104.9713889,104658.0
2924659,37.169444399999996,-104.5,9156.0
2924732,39.8366667,-104.9586111,14031.0
2924745,39.8366667,-105.03666670000001,104037.0
2924749,39.7661111,-105.07666670000002,30978.0
2924770,40.4775,-104.90083329999999,14904.0
2924803,41.3461111,-73.0794444,18959.0
2924869,41.279444399999996,-72.8155556,29438.0
2924873,41.1669444,-73.20527779999999,139090.0
2924876,41.6716667,-72.94972220000001,61033.0
2924929,41.4988889,-72.9011111,29443.0
2924939,41.278611100000006,-72.5280556,14064.0
2924945,41.5755556,-72.3325,15502.0
2924960,41.77,-72.3055556,12428.0
2924965,41.595,-72.64583329999999,13750.0
2924970,41.394722200000004,-73.4544444,78565.0
2924973,41.0786111,-73.4697222,20753.0
2924979,41.320555600000006,-73.0894444,12717.0
2925001,41.453055600000006,-72.4616667,9042.0
2925002,41.5758333,-72.5030556,9540.0
2925003,41.7822222,-72.6125,50160.0
2925006,41.2761111,-72.8688889,29006.0
2925029,41.9038889,-72.47027779999999,14693.0
2925045,41.1411111,-73.2641667,59052.0
2925107,41.02638889999999,-73.6288889,63652.0
2925110,41.35,-72.07888890000001,10363.0
2925114,41.288888899999996,-72.68222220000001,22498.0
2925123,41.3958333,-72.8972222,59847.0
2925135,41.763611100000006,-72.6855556,124019.0
2925147,41.6577778,-72.3663889,9298.0
2925222,41.7472222,-73.1891667,409.0
2925238,41.279444399999996,-72.5988889,19100.0
2925261,41.53805560000001,-72.8075,59395.0
2925270,41.5622222,-72.6511111,50362.0
2925273,41.2222222,-73.0569444,51195.0
2925314,41.485833299999996,-73.05111109999999,32161.0
2925319,41.66111110000001,-72.78,71455.0
2925324,41.3080556,-72.9286111,124922.0
2925325,41.3555556,-72.1,26294.0
2925326,41.576944399999995,-73.40888890000001,42421.0
2925332,41.6977778,-72.7241667,29945.0
2925343,41.3275,-72.76777779999999,14454.0
2925356,41.3908333,-72.86,23960.0
2925375,41.1175,-73.4083333,84530.0
2925376,41.5241667,-72.07638890000001,36441.0
2925391,41.2916667,-72.3766667,10627.0
2925393,41.2783333,-73.0261111,13860.0
2925406,41.4338889,-73.1172222,11345.0
2925433,41.6763889,-71.9155556,15498.0
2925443,41.671944399999994,-73.05333329999999,12284.0
2925458,41.5727778,-72.64111109999999,14510.0
2925461,41.5022222,-72.97916670000001,9476.0
2925463,41.915,-71.9094444,9111.0
2925536,41.396666700000004,-73.07638890000001,16562.0
2925542,41.3163889,-73.09361109999999,39695.0
2925559,41.9852778,-72.44666670000001,11291.0
2925582,41.4813889,-73.2136111,19836.0
2925592,41.9847222,-72.28944440000001,12029.0
2925595,41.0533333,-73.5391667,121230.0
2925603,41.3358333,-71.90638890000001,251.0
2925605,41.8083333,-72.25,10684.0
2925609,41.1844444,-73.1336111,51268.0
2925631,41.958611100000006,-71.8630556,9358.0
2925638,41.8713889,-72.36916670000001,14891.0
2925643,41.8005556,-73.1216667,36000.0
2925650,41.2427778,-73.20111109999999,36065.0
2925666,41.818611100000005,-72.48,30064.0
2925681,41.5580556,-73.0519444,108507.0
2925682,41.60611110000001,-73.1186111,22391.0
2925698,41.7619444,-72.7425,66610.0
2925700,41.2705556,-72.9475,53401.0
2925727,41.141388899999995,-73.3583333,26938.0
2925730,41.7141667,-72.6530556,27104.0
2925739,41.710555600000006,-72.20861109999998,16686.0
2925746,41.699722200000004,-72.1575,23072.0
2925749,41.9291667,-72.62777779999999,12138.0
2925755,41.6022222,-72.9872222,16639.0
2925756,41.3525,-73.0088889,9355.0
2925757,41.544444399999996,-73.2094444,9755.0
2925948,39.6669444,-75.7272222,14519.0
2926041,39.8005556,-75.46,8925.0
2926151,39.158055600000004,-75.52472220000001,33286.0
2926188,39.75,-75.5,6036.0
2926198,39.7391667,-75.5983333,5713.0
2926287,38.69,-75.3858333,4932.0
2926660,39.4494444,-75.7166667,6781.0
2926669,38.9125,-75.42833329999999,7129.0
2926724,39.661944399999996,-75.5666667,4718.0
2926728,39.6836111,-75.75,30238.0
2926827,39.7308333,-75.7044444,25752.0
2926982,38.6411111,-75.61138890000001,7121.0
2927048,39.2997222,-75.605,6691.0
2927258,39.7458333,-75.5469444,71356.0
2927259,39.6866667,-75.5847222,8091.0
2927451,38.895,-77.0366667,552433.0
2927493,28.6608333,-81.36583329999999,40819.0
2927520,28.6802778,-81.50972220000001,33216.0
2927549,30.3341667,-81.3988889,13644.0
2927553,28.065,-81.7888889,12405.0
2927559,25.9561111,-80.1394444,27892.0
2927561,27.595555600000004,-81.5063889,8777.0
2927565,28.5408333,-81.3008333,12347.0
2927596,27.896111100000002,-81.8433333,15718.0
2927621,28.326388899999998,-82.6836111,24618.0
2927626,27.425,-82.5905556,17622.0
2927659,26.684166700000002,-80.6677778,15269.0
2927670,30.461388899999996,-87.315,22282.0
2927735,27.8933333,-82.2405556,23618.0
2927755,26.358333299999998,-80.08333329999999,80689.0
2927766,26.339444399999994,-81.77888890000001,41840.0
2927777,26.525,-80.0666667,66442.0
2927779,27.498611100000005,-82.575,54608.0
2927787,27.9375,-82.28611109999999,90165.0
2927792,30.468611100000004,-87.23611109999999,22735.0
2927863,30.1527778,-85.57,14913.0
2927885,28.405555600000003,-80.605,10101.0
2927886,26.5625,-81.94972220000001,130807.0
2927899,25.9402778,-80.2458333,63031.0
2927918,28.6775,-81.3280556,23821.0
2927940,26.713611100000005,-80.1291667,7839.0
2927980,28.078055600000003,-82.57,22364.0
2927995,27.965555600000005,-82.80027779999999,108064.0
2927997,28.5491667,-81.77305559999999,11473.0
2928010,28.385833299999998,-80.7422222,16433.0
2928011,28.3197222,-80.6077778,12336.0
2928013,26.251388899999995,-80.1791667,50326.0
2928038,28.5025,-81.3308333,15129.0
2928042,26.0569444,-80.2719444,29172.0
2928049,25.7211111,-80.26861109999999,42485.0
2928056,26.2708333,-80.27083329999999,131674.0
2928057,25.7455556,-80.3047222,25120.0
2928075,25.9477778,-80.3172222,53746.0
2928099,30.761944399999997,-86.57055559999999,16702.0
2928126,25.6147222,-80.3108333,18117.0
2928127,25.5802778,-80.3469444,26831.0
2928132,27.993611100000003,-81.69027779999999,8755.0
2928135,26.5377778,-81.89944440000001,12994.0
2928151,26.0519444,-80.1441667,28826.0
2928158,26.0625,-80.2333333,82605.0
2928163,29.210555600000003,-81.02305559999999,64661.0
2928168,29.028055600000005,-81.30333329999999,22721.0
2928180,26.318055600000005,-80.1,66239.0
2928189,26.461111100000004,-80.0730556,65511.0
2928193,28.900277799999998,-81.26388890000001,82008.0
2928199,30.3933333,-86.4958333,12115.0
2928210,28.449166700000003,-81.4925,10478.0
2928235,28.019444399999998,-82.7719444,37020.0
2928257,28.110555600000005,-82.695,43892.0
2928287,28.988611100000004,-80.9025,21209.0
2928296,28.016666700000002,-82.4955556,46140.0
2928309,28.2163889,-82.7225,13662.0
2928328,26.961666700000002,-82.3527778,16907.0
2928330,30.518611100000005,-87.2727778,20146.0
2928343,28.8525,-81.6855556,17071.0
2928359,28.5908333,-81.3944444,14353.0
2928382,28.648888899999996,-81.3513889,8394.0
2928383,30.669444399999996,-81.4627778,11257.0
2928385,30.51,-87.2125,27810.0
2928417,27.58,-80.3869444,16999.0
2928427,28.661388899999995,-81.4191667,13767.0
2928452,26.1219444,-80.14361109999999,170510.0
2928460,26.6402778,-81.8725,53015.0
2928461,26.4516667,-81.9483333,6876.0
2928467,27.446388899999995,-80.3258333,37723.0
2928472,30.405555600000003,-86.6188889,19731.0
2928501,27.329444399999996,-82.45777779999999,14518.0
2928511,29.651388899999997,-82.325,125684.0
2928544,25.8388889,-80.2358333,14058.0
2928550,25.707222199999997,-80.3258333,17087.0
2928556,26.1875,-81.6952778,25388.0
2928558,25.9113889,-80.2005556,36924.0
2928562,28.61,-81.2888889,13219.0
2928624,27.2591667,-82.5069444,11749.0
2928633,27.748055600000004,-82.70361109999999,12612.0
2928640,28.113888899999996,-81.6180556,14457.0
2928645,25.9808333,-80.1486111,35761.0
2928654,26.3822222,-80.18611109999999,11218.0
2928706,25.8572222,-80.2783333,224840.0
2928708,25.8647222,-80.32472220000001,20241.0
2928740,27.059166700000002,-80.1366667,11403.0
2928746,28.1875,-82.7397222,23391.0
2928756,29.2433333,-81.03777779999999,12738.0
2928758,26.0108333,-80.14972220000001,144821.0
2928767,25.4683333,-80.4777778,35379.0
2928803,26.418333299999997,-81.4175,23322.0
2928808,28.148611100000004,-80.5886111,8579.0
2928832,26.52,-81.9641667,13052.0
2928847,25.9619444,-80.1769444,20043.0
2928850,30.331944399999998,-81.6558333,797557.0
2928851,30.294444399999996,-81.3933333,21552.0
2928858,28.2927778,-82.69027779999999,18887.0
2928865,27.254166700000003,-80.23,11812.0
2928890,26.933888899999996,-80.0944444,48974.0
2928903,25.707777800000002,-80.4072222,61791.0
2928904,25.6788889,-80.3175,83026.0
2928919,25.693333300000003,-80.16305559999999,10122.0
2928921,25.0861111,-80.4475,12247.0
2928923,24.555277800000002,-81.78277779999999,24646.0
2928935,26.445,-80.14,12201.0
2928943,28.2916667,-81.40777779999999,63685.0
2928962,28.9172222,-81.9230556,13262.0
2928976,30.189444399999996,-82.6394444,10924.0
2928996,25.964722199999997,-80.2416667,9044.0
2928998,28.073888899999996,-82.4719444,38195.0
2929000,28.758611100000003,-81.3180556,14599.0
2929003,26.8,-80.0666667,9656.0
2929015,27.901111100000005,-81.5861111,12407.0
2929017,26.615555600000004,-80.05722220000001,35817.0
2929020,28.039166700000003,-81.95,90761.0
2929021,27.959444399999995,-81.9502778,14100.0
2929025,30.1297222,-81.7683333,32051.0
2929043,26.586388899999996,-80.0522222,9816.0
2929044,27.9091667,-82.7875,71666.0
2929047,26.166111100000002,-80.20861109999998,31589.0
2929049,26.14,-80.2136111,59861.0
2929050,27.13,-82.4533333,8529.0
2929062,28.810555600000004,-81.8780556,18284.0
2929063,26.625,-81.625,48534.0
2929064,25.495,-80.42944440000001,23770.0
2929079,26.275277799999998,-80.0875,11237.0
2929106,28.6191667,-81.44277779999999,13713.0
2929118,28.7027778,-81.3386111,13594.0
2929145,28.1508333,-82.4616667,21583.0
2929149,30.2452778,-85.6483333,15945.0
2929162,28.6275,-81.3633333,11686.0
2929178,27.979444399999995,-82.30666670000001,8979.0
2929187,24.713333300000002,-81.0905556,10060.0
2929192,26.2441667,-80.2066667,55510.0
2929242,28.0833333,-80.6083333,76326.0
2929257,28.538888899999996,-80.67222220000001,37991.0
2929260,25.7738889,-80.1938889,382894.0
2929261,25.790277800000002,-80.13027779999999,89326.0
2929263,25.908333300000002,-80.30888890000001,22582.0
2929264,25.862777800000003,-80.1930556,10056.0
2929265,25.8219444,-80.2897222,13383.0
2929268,27.880277799999998,-80.5005556,9944.0
2929292,28.665,-80.845,9095.0
2929296,25.9869444,-80.2325,112922.0
2929341,28.8022222,-81.6447222,10924.0
2929364,30.420833299999998,-87.3075,17255.0
2929367,26.1416667,-81.795,21498.0
2929369,26.261388899999996,-81.8094444,6756.0
2929394,28.243888899999998,-82.7194444,17154.0
2929397,29.025555600000004,-80.9272222,21234.0
2929407,30.516666700000002,-86.48222220000001,12573.0
2929420,25.9486111,-80.2125,23604.0
2929426,26.1911111,-80.1444444,10056.0
2929432,26.666944399999995,-81.88027779999999,46482.0
2929434,26.216944399999996,-80.2261111,34267.0
2929436,25.889722199999998,-80.1869444,58472.0
2929437,25.932777800000004,-80.16277779999999,39735.0
2929440,26.8172222,-80.0822222,12863.0
2929443,27.043888899999995,-82.23611109999999,38054.0
2929469,28.4708333,-81.4247222,26836.0
2929478,26.171944399999997,-80.1322222,31605.0
2929480,29.186944399999994,-82.14027779999999,49558.0
2929499,28.568888899999997,-81.5441667,28570.0
2929503,25.9480556,-80.1508333,17330.0
2929517,28.033888899999997,-82.6652778,15172.0
2929521,25.7263889,-80.3555556,14874.0
2929524,25.901944399999998,-80.2505556,14563.0
2929539,30.1658333,-81.7066667,9265.0
2929548,28.538055600000003,-81.3794444,207970.0
2929550,29.285555600000006,-81.0561111,38455.0
2929566,28.669722200000002,-81.20833329999999,29056.0
2929580,29.648333299999997,-81.6377778,10737.0
2929582,28.0341667,-80.58888890000001,89093.0
2929583,26.705277799999998,-80.0366667,9767.0
2929585,26.823055600000004,-80.13888890000001,48140.0
2929589,27.1675,-80.26638890000001,28165.0
2929590,29.5847222,-81.2080556,41483.0
2929592,28.0777778,-82.76388890000001,64502.0
2929599,26.635555600000004,-80.09638890000001,14329.0
2929602,30.1772222,-81.3877778,27680.0
2929609,27.521111100000002,-82.5725,12806.0
2929610,25.6211111,-80.3622222,14488.0
2929616,30.1586111,-85.66027779999999,37633.0
2929633,26.3097222,-80.2375,24693.0
2929657,26.0027778,-80.2241667,155862.0
2929662,30.421111100000005,-87.2169444,54104.0
2929684,28.4716667,-81.3680556,9132.0
2929689,28.5575,-81.45361109999999,45530.0
2929701,25.6666667,-80.3083333,19720.0
2929706,27.8425,-82.69972220000001,46495.0
2929711,25.8686111,-80.21722220000001,17149.0
2929723,28.0183333,-82.1130556,31675.0
2929724,26.1272222,-80.2333333,85739.0
2929756,26.2375,-80.125,89715.0
2929757,26.2825,-80.10722220000001,7192.0
2929768,26.975833299999998,-82.0908333,49333.0
2929777,29.138055600000005,-80.9958333,54209.0
2929781,28.476666700000003,-80.7888889,14082.0
2929782,27.293611100000003,-80.35055559999999,119371.0
2929801,26.929444399999994,-82.0455556,18306.0
2929849,25.631111100000002,-80.36916670000001,8496.0
2929850,25.61,-80.4297222,31541.0
2929871,26.775,-80.0583333,33678.0
2929888,28.350555600000003,-80.72555559999999,23511.0
2929915,26.708055600000005,-80.2308333,34750.0
2929935,27.990555600000004,-82.69333329999999,17528.0
2929938,29.894444399999998,-81.3147222,12097.0
2929942,28.248611100000005,-81.28138890000001,22947.0
2929955,27.725,-82.7413889,10065.0
2929957,27.770555600000005,-82.67944440000001,246316.0
2929967,26.466944399999996,-81.8016667,19158.0
2929979,26.338888899999997,-80.18777779999999,17964.0
2929987,28.8002778,-81.2733333,45289.0
2930002,27.336111100000004,-82.5308333,53327.0
2930005,27.308611100000004,-82.47972220000001,15898.0
2930008,28.175833299999997,-80.5902778,9321.0
2930020,25.9411111,-80.23222220000001,14425.0
2930032,27.816111100000004,-80.4708333,18953.0
2930033,27.4952778,-81.44111109999999,10030.0
2930040,27.839444399999994,-82.79138890000002,16758.0
2930128,27.462777799999998,-82.5819444,22340.0
2930134,29.165555600000005,-81.0047222,14451.0
2930142,25.707222199999997,-80.29361109999999,12169.0
2930143,25.597222199999997,-80.38083329999999,35571.0
2930148,28.201944399999995,-80.60972220000001,9031.0
2930159,27.052777799999998,-82.4244444,14467.0
2930177,28.555555600000005,-82.4505556,96767.0
2930179,30.153055600000005,-85.61138890000001,9181.0
2930198,27.197222200000002,-80.2530556,15112.0
2930229,26.1336111,-80.1133333,90993.0
2930233,25.7055556,-80.3525,17956.0
2930249,25.7630556,-80.3733333,13937.0
2930258,30.438055600000006,-84.2808333,153583.0
2930261,26.2125,-80.25,59268.0
2930262,25.7583333,-80.3986111,69225.0
2930263,27.947222200000002,-82.45861109999998,324465.0
2930270,28.1458333,-82.7569444,22935.0
2930274,28.803888899999997,-81.7258333,11684.0
2930283,28.035,-82.3894444,22036.0
2930297,25.6702778,-80.40138890000001,26047.0
2930298,25.6711111,-80.4447222,69604.0
2930321,28.611944399999995,-80.8077778,42700.0
2930372,28.566666700000003,-81.20833329999999,28168.0
2930392,27.099444399999996,-82.4544444,20457.0
2930403,27.6383333,-80.3975,17262.0
2930414,26.55,-81.8688889,12191.0
2930452,30.383888899999995,-87.275,14946.0
2930478,28.698333299999998,-81.4258333,23416.0
2930483,26.6583333,-80.2416667,53164.0
2930501,25.856666699999998,-80.2372222,32252.0
2930502,28.071388899999995,-80.65361109999999,14159.0
